day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;52300;ORCHIDS;1083;8;1082;2;1075;48;1090;8;1091;2;1097;48;1086.5;63124.05859375
1;52400;AMETHYSTS;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;40.0
1;52400;ORCHIDS;1084;7;1083;4;1076;46;1091;7;1092;4;1098;46;1087.5;62045.15625
1;52400;STARFRUIT;5057;4;5053;1;5052;26;5059;1;5060;26;;;5058.0;-20.0390625
1;52500;STARFRUIT;5052;28;;;;;5059;28;;;;;5055.5;-8.625
1;52500;ORCHIDS;1084;5;1083;5;1076;47;1091;5;1092;5;1099;47;1087.5;60965.65625
1;52500;AMETHYSTS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;40.0
1;52600;AMETHYSTS;10000;2;9995;27;;;10005;27;;;;;10002.5;40.0
1;52600;ORCHIDS;1085;7;1084;3;1078;48;1092;7;1093;3;1100;48;1088.5;59885.0546875
1;52600;STARFRUIT;5054;3;5051;27;;;5058;27;;;;;5056.0;2.6953125
1;52700;AMETHYSTS;9998;2;9996;2;9995;26;10004;2;10005;26;;;10001.0;40.0
1;52700;STARFRUIT;5051;28;;;;;5058;28;;;;;5054.5;8.640625
1;52700;ORCHIDS;1085;5;1084;4;1078;41;1092;5;1093;4;1100;41;1088.5;58804.3515625
1;52800;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;40.0
1;52800;ORCHIDS;1086;10;1085;5;1078;60;1093;10;1094;5;1100;60;1089.5;101984.1484375
1;52800;STARFRUIT;5051;31;;;;;5058;31;;;;;5054.5;9.25
1;52900;STARFRUIT;5051;1;5050;29;;;5057;1;5058;29;;;5054.0;20.359375
1;52900;ORCHIDS;1086;10;1085;5;1078;50;1093;10;1094;5;1100;50;1089.5;100906.84375
1;52900;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;40.0
1;53000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;40.0
1;53000;ORCHIDS;1085;6;1084;3;1078;55;1093;6;1094;3;1100;55;1089.0;99829.4453125
1;53000;STARFRUIT;5056;1;5051;31;;;5058;31;;;;;5057.0;12.515625
1;53100;AMETHYSTS;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;40.0
1;53100;STARFRUIT;5051;29;;;;;5058;29;;;;;5054.5;12.546875
1;53100;ORCHIDS;1086;7;1085;4;1079;47;1093;7;1094;4;1101;47;1089.5;98751.4453125
1;53200;AMETHYSTS;9996;2;9995;21;;;9998;5;10002;4;10004;2;9997.0;40.0
1;53200;ORCHIDS;1085;7;1084;2;1078;45;1092;7;1093;2;1100;45;1088.5;97674.34375
1;53200;STARFRUIT;5051;23;;;;;5057;2;5058;21;;;5054.0;17.890625
1;53300;STARFRUIT;5051;31;;;;;5058;31;;;;;5054.5;10.078125
1;53300;ORCHIDS;1084;5;1083;3;1077;51;1091;5;1092;3;1099;51;1087.5;96598.140625
1;53300;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;40.0
1;53400;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;40.0
1;53400;ORCHIDS;1086;10;1085;3;1078;47;1093;10;1094;3;1100;47;1089.5;95520.3359375
1;53400;STARFRUIT;5050;21;;;;;5057;21;;;;;5053.5;21.8046875
1;53500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;40.0
1;53500;STARFRUIT;5051;24;;;;;5056;7;5058;24;;;5053.5;10.4375
1;53500;ORCHIDS;1087;6;1086;4;1080;42;1094;6;1095;4;1102;42;1090.5;94440.9375
1;53600;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;40.0
1;53600;ORCHIDS;1087;7;1086;2;1080;53;1094;7;1095;2;1102;53;1090.5;93361.4375
1;53600;STARFRUIT;5056;1;5052;4;5051;1;5057;1;5058;28;;;5056.5;19.515625
1;53700;STARFRUIT;5050;26;;;;;5055;7;5057;26;;;5052.5;35.875
1;53700;ORCHIDS;1087;9;1086;4;1079;46;1094;9;1095;4;1102;46;1090.5;92281.8359375
1;53700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;40.0
1;53800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;40.0
1;53800;ORCHIDS;1088;5;1087;2;1080;39;1095;5;1096;2;1102;39;1091.5;91201.6328125
1;53800;STARFRUIT;5050;2;5049;24;;;5054;8;5056;26;;;5052.0;43.921875
1;53900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;40.0
1;53900;STARFRUIT;5049;25;;;;;5056;25;;;;;5052.5;54.0546875
1;53900;ORCHIDS;1088;8;1087;4;1081;47;1095;8;1096;4;1103;47;1091.5;90120.828125
1;54000;AMETHYSTS;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;40.0
1;54000;ORCHIDS;1087;5;1086;5;1080;46;1094;5;1095;5;1102;46;1090.5;89040.9296875
1;54000;STARFRUIT;5050;2;5049;25;;;5056;27;;;;;5053.0;43.671875
1;54100;STARFRUIT;5049;22;;;;;5056;23;;;;;5052.5;49.9296875
1;54100;ORCHIDS;1088;6;1087;4;1081;45;1095;6;1096;4;1103;45;1091.5;87959.9296875
1;54100;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;40.0
1;54200;ORCHIDS;1087;8;1086;5;1080;49;1094;8;1095;5;1102;49;1090.5;86879.828125
1;54200;STARFRUIT;5049;30;;;;;5056;30;;;;;5052.5;44.4453125
1;54200;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;40.0
1;54300;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;40.0
1;54300;STARFRUIT;5050;7;5049;24;;;5056;1;5057;24;;;5053.0;40.0390625
1;54300;ORCHIDS;1088;8;1087;4;1080;47;1095;8;1096;4;1102;47;1091.5;85799.125
1;54400;ORCHIDS;1088;5;1087;5;1081;47;1095;5;1096;5;1103;47;1091.5;84717.8203125
1;54400;STARFRUIT;5050;30;;;;;5057;30;;;;;5053.5;35.40625
1;54400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;40.0
1;54500;STARFRUIT;5049;22;;;;;5054;6;5056;23;;;5051.5;54.0
1;54500;ORCHIDS;1088;10;1087;4;1081;53;1092;10;1095;10;1096;4;1090.0;83636.421875
1;54500;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;40.0
1;54600;ORCHIDS;1088;6;1087;2;1080;51;1095;6;1096;2;1102;51;1091.5;82555.421875
1;54600;STARFRUIT;5049;7;5048;29;;;5055;29;;;;;5052.0;61.3359375
1;54600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;40.0
1;54700;ORCHIDS;1087;8;1086;5;1080;53;1094;8;1095;5;1102;53;1090.5;81474.8203125
1;54700;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;40.0
1;54700;STARFRUIT;5050;5;5049;31;;;5056;31;;;;;5053.0;52.6171875
1;54800;STARFRUIT;5048;25;;;;;5055;1;5056;25;;;5051.5;60.2734375
1;54800;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;40.0
1;54800;ORCHIDS;1086;7;1085;2;1078;47;1093;7;1094;2;1100;47;1089.5;80395.6171875
1;54900;STARFRUIT;5048;30;;;;;5055;30;;;;;5051.5;61.953125
1;54900;ORCHIDS;1087;6;1086;2;1079;49;1094;6;1095;2;1101;49;1090.5;79315.3125
1;54900;AMETHYSTS;9998;4;9995;30;;;10005;30;;;;;10001.5;40.0
1;55000;ORCHIDS;1087;9;1086;3;1079;54;1094;9;1095;3;1102;54;1090.5;78234.4140625
1;55000;STARFRUIT;5048;30;;;;;5055;30;;;;;5051.5;75.03125
1;55000;AMETHYSTS;9998;4;9996;1;9995;29;10004;1;10005;29;;;10001.0;40.0
1;55100;ORCHIDS;1087;10;1086;5;1079;53;1094;10;1095;5;1102;53;1090.5;77153.4140625
1;55100;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;40.0
1;55100;STARFRUIT;5048;2;5047;27;;;5054;29;;;;;5051.0;81.53125
1;55200;STARFRUIT;5047;2;5046;23;;;5053;25;;;;;5050.0;101.125
1;55200;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;40.0
1;55200;ORCHIDS;1086;7;1085;3;1078;40;1093;7;1094;3;1100;40;1089.5;76073.8125
1;55300;STARFRUIT;5046;30;;;;;5051;6;5053;30;;;5048.5;115.8515625
1;55300;ORCHIDS;1089;6;1086;8;1085;5;1093;8;1094;5;1101;57;1091.0;74993.609375
1;55300;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;40.0
1;55400;ORCHIDS;1087;5;1086;2;1080;49;1091;4;1094;5;1095;2;1089.0;73912.3046875
1;55400;STARFRUIT;5046;25;;;;;5053;25;;;;;5049.5;108.234375
1;55400;AMETHYSTS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;40.0
1;55500;ORCHIDS;1087;8;1086;4;1080;43;1095;8;1096;4;1102;43;1091.0;72830.40625
1;55500;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;40.0
1;55500;STARFRUIT;5046;23;;;;;5053;23;;;;;5049.5;114.078125
1;55600;STARFRUIT;5047;2;5046;25;;;5053;25;;;;;5050.0;106.921875
1;55600;AMETHYSTS;10002;2;9996;2;9995;23;10004;2;10005;23;;;10003.0;40.0
1;55600;ORCHIDS;1087;5;1086;2;1080;41;1095;5;1096;2;1102;41;1091.0;71748.40625
1;55700;STARFRUIT;5046;22;;;;;5051;5;5053;22;;;5048.5;104.6484375
1;55700;ORCHIDS;1088;10;1087;3;1081;49;1095;10;1096;3;1103;49;1091.5;70665.8046875
1;55700;AMETHYSTS;9998;8;9996;2;9995;20;10004;2;10005;20;;;10001.0;40.0
1;55800;ORCHIDS;1092;4;1087;8;1086;3;1094;8;1095;3;1102;53;1093.0;69584.1015625
1;55800;STARFRUIT;5046;32;;;;;5053;32;;;;;5049.5;108.71875
1;55800;AMETHYSTS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;40.0
1;55900;ORCHIDS;1087;7;1086;2;1079;48;1094;7;1095;2;1101;48;1090.5;68502.796875
1;55900;AMETHYSTS;9998;3;9995;22;;;10005;22;;;;;10001.5;40.0
1;55900;STARFRUIT;5046;21;;;;;5053;22;;;;;5049.5;113.96875
1;56000;STARFRUIT;5045;24;;;;;5052;24;;;;;5048.5;126.9921875
1;56000;AMETHYSTS;9998;5;9996;1;9995;23;10004;1;10005;23;;;10001.0;40.0
1;56000;ORCHIDS;1087;9;1086;5;1079;48;1094;9;1095;5;1101;48;1090.5;67421.3984375
1;56100;STARFRUIT;5045;24;;;;;5046;1;5052;24;;;5045.5;122.15625
1;56100;ORCHIDS;1086;8;1085;4;1079;49;1093;8;1094;4;1101;49;1089.5;66340.3984375
1;56100;AMETHYSTS;9995;24;;;;;10002;10;10005;24;;;9998.5;40.0
1;56200;ORCHIDS;1086;6;1085;4;1078;46;1093;6;1094;4;1101;46;1089.5;65259.796875
1;56200;STARFRUIT;5045;2;5044;24;;;5051;26;;;;;5048.0;140.8984375
1;56200;AMETHYSTS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;40.0
1;56300;ORCHIDS;1086;7;1085;3;1078;46;1093;7;1094;3;1101;46;1089.5;64179.09375
1;56300;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;40.0
1;56300;STARFRUIT;5044;24;;;;;5049;7;5051;24;;;5046.5;151.296875
1;56400;STARFRUIT;5045;3;5044;25;;;5051;25;;;;;5048.0;146.78125
1;56400;AMETHYSTS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;40.0
1;56400;ORCHIDS;1089;5;1086;9;1085;3;1093;9;1094;3;1101;52;1091.0;63098.29296875
1;56500;STARFRUIT;5050;1;5045;2;5044;24;5051;2;5052;24;;;5050.5;139.46875
1;56500;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;40.0
1;56500;ORCHIDS;1086;10;1085;2;1079;49;1094;10;1095;2;1101;49;1090.0;62016.890625
1;56600;ORCHIDS;1085;8;1084;3;1078;57;1089;8;1092;8;1093;3;1087.0;60936.890625
1;56600;STARFRUIT;5045;2;5044;29;;;5051;31;;;;;5048.0;142.015625
1;56600;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;40.0
1;56700;AMETHYSTS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;40.0
1;56700;ORCHIDS;1086;5;1085;4;1079;35;1093;5;1094;4;1101;35;1089.5;59855.7890625
1;56700;STARFRUIT;5045;2;5044;20;;;5051;2;5052;20;;;5048.0;139.828125
1;56800;STARFRUIT;5044;30;;;;;5051;30;;;;;5047.5;144.875
1;56800;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;40.0
1;56800;ORCHIDS;1086;10;1085;2;1079;54;1093;10;1094;2;1101;54;1089.5;96602.0859375
1;56900;STARFRUIT;5046;2;5045;20;;;5052;20;;;;;5049.0;133.3515625
1;56900;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;40.0
1;56900;ORCHIDS;1086;8;1085;3;1079;44;1093;8;1094;3;1101;44;1089.5;95524.28125
1;57000;ORCHIDS;1087;9;1086;2;1079;58;1094;9;1095;2;1101;58;1090.5;94445.8828125
1;57000;STARFRUIT;5051;1;5046;31;;;5053;31;;;;;5052.0;114.015625
1;57000;AMETHYSTS;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;40.0
1;57100;AMETHYSTS;9995;24;;;;;9998;7;10005;24;;;9996.5;40.0
1;57100;ORCHIDS;1087;9;1086;3;1080;52;1094;9;1095;3;1102;52;1090.5;93366.8828125
1;57100;STARFRUIT;5045;24;;;;;5052;24;;;;;5048.5;121.8046875
1;57200;STARFRUIT;5046;26;;;;;5053;26;;;;;5049.5;114.75
1;57200;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;40.0
1;57200;ORCHIDS;1090;6;1087;10;1086;5;1094;10;1095;5;1102;47;1092.0;92287.78125
1;57300;STARFRUIT;5046;28;;;;;5053;28;;;;;5049.5;118.453125
1;57300;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;40.0
1;57300;ORCHIDS;1087;6;1086;2;1080;46;1094;6;1095;2;1102;46;1090.5;91208.578125
1;57400;ORCHIDS;1087;5;1086;2;1079;43;1094;5;1095;2;1101;43;1090.5;90129.7734375
1;57400;STARFRUIT;5046;2;5045;25;;;5050;8;5052;27;;;5048.0;123.859375
1;57400;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;40.0
1;57500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;40.0
1;57500;ORCHIDS;1089;5;1088;4;1081;49;1096;5;1097;4;1103;49;1092.5;89048.875
1;57500;STARFRUIT;5045;29;;;;;5050;1;5052;29;;;5047.5;126.234375
1;57600;STARFRUIT;5046;21;;;;;5053;22;;;;;5049.5;116.0859375
1;57600;AMETHYSTS;9995;22;;;;;9998;1;10005;22;;;9996.5;40.0
1;57600;ORCHIDS;1087;9;1086;4;1080;51;1094;9;1095;4;1102;51;1090.5;87969.375
1;57700;STARFRUIT;5045;31;;;;;5050;3;5052;31;;;5047.5;127.609375
1;57700;AMETHYSTS;10002;5;9996;1;9995;30;10004;1;10005;30;;;10003.0;40.0
1;57700;ORCHIDS;1086;6;1085;5;1079;54;1093;6;1094;5;1101;54;1089.5;86890.7734375
1;57800;ORCHIDS;1089;6;1086;9;1085;5;1093;9;1094;5;1101;49;1091.0;85812.0703125
1;57800;STARFRUIT;5050;1;5044;27;;;5051;27;;;;;5050.5;145.25
1;57800;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;40.0
1;57900;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;40.0
1;57900;ORCHIDS;1087;8;1086;5;1080;51;1094;8;1095;5;1102;51;1090.5;84732.265625
1;57900;STARFRUIT;5050;6;5045;28;;;5052;28;;;;;5051.0;134.7265625
1;58000;STARFRUIT;5046;1;5045;27;;;5052;27;;;;;5049.0;138.328125
1;58000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;40.0
1;58000;ORCHIDS;1086;5;1085;2;1079;50;1093;5;1094;2;1101;50;1089.5;83653.3671875
1;58100;STARFRUIT;5045;20;;;;;5052;20;;;;;5048.5;129.34375
1;58100;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;40.0
1;58100;ORCHIDS;1086;7;1085;5;1078;43;1093;7;1094;5;1100;43;1089.5;82574.8671875
1;58200;ORCHIDS;1084;8;1083;2;1077;55;1091;8;1092;2;1099;55;1087.5;81497.765625
1;58200;STARFRUIT;5045;29;;;;;5052;29;;;;;5048.5;131.625
1;58200;AMETHYSTS;9996;2;9995;27;;;9998;2;10004;2;10005;27;9997.0;40.0
1;58300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;40.0
1;58300;ORCHIDS;1087;10;1084;10;1083;4;1091;10;1092;4;1099;51;1089.0;80420.5625
1;58300;STARFRUIT;5045;28;;;;;5052;29;;;;;5048.5;131.6484375
1;58400;STARFRUIT;5045;25;;;;;5046;2;5051;2;5052;23;5045.5;137.390625
1;58400;AMETHYSTS;9998;10;9996;2;9995;23;10004;2;10005;23;;;10001.0;40.0
1;58400;ORCHIDS;1084;8;1083;3;1076;42;1091;8;1092;3;1098;42;1087.5;79343.7578125
1;58500;STARFRUIT;5045;28;;;;;5051;2;5052;26;;;5048.0;136.4453125
1;58500;AMETHYSTS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;40.0
1;58500;ORCHIDS;1081;10;1080;3;1074;50;1088;10;1089;3;1096;50;1084.5;78269.359375
1;58600;ORCHIDS;1081;10;1080;5;1073;50;1088;10;1089;5;1095;50;1084.5;77195.359375
1;58600;STARFRUIT;5046;3;5045;26;;;5052;26;;;;;5049.0;132.640625
1;58600;AMETHYSTS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;40.0
1;58700;ORCHIDS;1081;9;1080;4;1073;48;1088;9;1089;4;1095;48;1084.5;76121.2578125
1;58700;STARFRUIT;5045;29;;;;;5052;29;;;;;5048.5;125.6640625
1;58700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;40.0
1;58800;STARFRUIT;5047;6;5046;29;;;5052;1;5053;28;;;5049.5;118.640625
1;58800;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;40.0
1;58800;ORCHIDS;1080;9;1079;3;1072;53;1087;9;1088;3;1094;53;1083.5;75048.0546875
1;58900;STARFRUIT;5051;1;5045;26;;;5052;26;;;;;5051.5;128.2109375
1;58900;AMETHYSTS;9996;2;9995;24;;;10002;1;10004;2;10005;24;9999.0;40.0
1;58900;ORCHIDS;1080;7;1079;3;1072;49;1087;7;1088;3;1094;49;1083.5;73974.75
1;59000;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;40.0
1;59000;ORCHIDS;1079;10;1078;4;1071;47;1086;10;1087;4;1093;47;1082.5;72902.3515625
1;59000;STARFRUIT;5046;6;5045;22;;;5052;22;;;;;5049.0;131.15625
1;59100;ORCHIDS;1079;5;1078;3;1072;52;1086;5;1087;3;1094;52;1082.5;71829.3515625
1;59100;STARFRUIT;5045;28;;;;;5052;28;;;;;5048.5;137.703125
1;59100;AMETHYSTS;9998;5;9995;28;;;10005;28;;;;;10001.5;40.0
1;59200;STARFRUIT;5049;3;5045;2;5044;20;5051;22;;;;;5050.0;141.3984375
1;59200;ORCHIDS;1081;9;1080;2;1073;48;1088;9;1089;2;1095;48;1084.5;70754.75
1;59200;AMETHYSTS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;40.0
1;59300;STARFRUIT;5049;5;5045;2;5044;24;5051;26;;;;;5050.0;143.6015625
1;59300;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;40.0
1;59300;ORCHIDS;1081;8;1080;2;1074;48;1088;8;1089;2;1096;48;1084.5;69679.546875
1;59400;ORCHIDS;1083;10;1082;3;1075;48;1090;10;1091;3;1097;48;1086.5;68602.7421875
1;59400;AMETHYSTS;9998;6;9995;27;;;10005;27;;;;;10001.5;40.0
1;59400;STARFRUIT;5045;27;;;;;5050;6;5052;27;;;5047.5;137.421875
1;59500;ORCHIDS;1082;9;1081;5;1074;43;1089;9;1090;5;1096;43;1085.5;67526.84375
1;59500;STARFRUIT;5045;6;5044;24;;;5051;24;;;;;5048.0;145.6640625
1;59500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;40.0
1;59600;STARFRUIT;5045;2;5044;26;;;5051;28;;;;;5048.0;142.109375
1;59600;ORCHIDS;1082;5;1081;4;1074;43;1089;5;1090;4;1096;43;1085.5;66450.84375
1;59600;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;40.0
1;59700;STARFRUIT;5046;3;5045;25;;;5048;5;5052;25;;;5047.0;134.578125
1;59700;AMETHYSTS;9998;3;9996;1;9995;24;10000;6;10004;1;10005;24;9999.0;40.0
1;59700;ORCHIDS;1081;8;1080;5;1074;45;1088;8;1089;5;1096;45;1084.5;65375.2421875
1;59800;ORCHIDS;1081;6;1080;3;1074;53;1088;6;1089;3;1096;53;1084.5;64299.5390625
1;59800;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;40.0
1;59800;STARFRUIT;5044;29;;;;;5045;10;5051;29;;;5044.5;145.1640625
1;59900;ORCHIDS;1080;9;1079;4;1073;42;1087;9;1088;4;1095;42;1083.5;63224.73828125
1;59900;STARFRUIT;5044;4;5043;23;;;5050;23;;;;;5047.0;168.515625
1;59900;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;40.0
1;60000;STARFRUIT;5044;6;5043;29;;;5050;29;;;;;5047.0;164.46875
1;60000;ORCHIDS;1078;6;1077;4;1070;51;1085;6;1086;4;1092;51;1081.5;107309.53125
1;60000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;40.0
1;60100;STARFRUIT;5046;5;5044;2;5043;21;5050;23;;;;;5048.0;161.3203125
1;60100;AMETHYSTS;10000;6;9998;1;9996;2;10004;2;10005;21;;;10002.0;40.0
1;60100;ORCHIDS;1078;6;1077;3;1070;42;1085;6;1086;3;1093;42;1081.5;106240.7265625
1;60200;ORCHIDS;1078;7;1077;2;1070;43;1085;7;1086;2;1092;43;1081.5;105172.328125
1;60200;AMETHYSTS;9995;24;;;;;10002;9;10005;24;;;9998.5;40.0
1;60200;STARFRUIT;5048;5;5043;24;;;5051;24;;;;;5049.5;159.4609375
1;60300;ORCHIDS;1077;7;1076;2;1070;45;1084;7;1085;2;1092;45;1080.5;104104.328125
1;60300;STARFRUIT;5049;1;5044;2;5043;21;5050;23;;;;;5049.5;163.171875
1;60300;AMETHYSTS;10002;12;9996;2;9995;21;10004;2;10005;21;;;10003.0;40.0
1;60400;STARFRUIT;5048;5;5043;27;;;5050;27;;;;;5049.0;169.03125
1;60400;ORCHIDS;1078;5;1077;4;1071;48;1085;5;1086;4;1093;48;1081.5;103035.2265625
1;60400;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;40.0
1;60500;STARFRUIT;5043;30;;;;;5050;30;;;;;5046.5;175.109375
1;60500;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;40.0
1;60500;ORCHIDS;1078;6;1077;2;1070;48;1085;6;1086;2;1092;48;1081.5;101966.5234375
1;60600;ORCHIDS;1079;6;1078;5;1071;49;1086;6;1087;5;1093;49;1082.5;100896.71875
1;60600;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;40.0
1;60600;STARFRUIT;5043;28;;;;;5048;5;5049;2;5050;26;5045.5;178.1875
1;60700;ORCHIDS;1080;10;1079;3;1072;52;1087;10;1088;3;1094;52;1083.5;99825.8203125
1;60700;STARFRUIT;5043;1;5042;23;;;5047;8;5049;24;;;5045.0;184.0234375
1;60700;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;40.0
1;60800;ORCHIDS;1080;8;1079;4;1072;45;1087;8;1088;4;1095;45;1083.5;98754.3203125
1;60800;AMETHYSTS;9996;1;9995;23;;;10002;3;10004;1;10005;23;9999.0;40.0
1;60800;STARFRUIT;5042;24;;;;;5049;24;;;;;5045.5;188.2109375
1;60900;AMETHYSTS;9996;1;9995;30;;;9998;2;10004;1;10005;30;9997.0;40.0
1;60900;STARFRUIT;5042;31;;;;;5049;31;;;;;5045.5;189.7578125
1;60900;ORCHIDS;1080;6;1079;5;1073;48;1087;6;1088;5;1095;48;1083.5;97682.71875
1;61000;AMETHYSTS;9995;26;;;;;10002;5;10005;26;;;9998.5;40.0
1;61000;ORCHIDS;1080;9;1079;3;1073;46;1087;9;1088;3;1095;46;1083.5;96611.015625
1;61000;STARFRUIT;5042;26;;;;;5049;26;;;;;5045.5;187.546875
1;61100;STARFRUIT;5042;30;;;;;5049;30;;;;;5045.5;188.3984375
1;61100;ORCHIDS;1079;10;1078;4;1071;52;1086;10;1087;4;1093;52;1082.5;95540.7109375
1;61100;AMETHYSTS;9998;7;9995;30;;;10005;30;;;;;10001.5;40.0
1;61200;AMETHYSTS;9995;27;;;;;10002;1;10005;27;;;9998.5;40.0
1;61200;ORCHIDS;1079;6;1078;3;1072;46;1086;6;1087;3;1094;46;1082.5;94469.8125
1;61200;STARFRUIT;5047;1;5042;27;;;5049;27;;;;;5048.0;194.015625
1;61300;AMETHYSTS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;40.0
1;61300;STARFRUIT;5043;2;5042;30;;;5049;32;;;;;5046.0;182.375
1;61300;ORCHIDS;1080;7;1079;5;1073;52;1087;7;1088;5;1095;52;1083.5;93397.8125
1;61400;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;40.0
1;61400;ORCHIDS;1080;9;1079;4;1072;50;1087;9;1088;4;1095;50;1083.5;92325.7109375
1;61400;STARFRUIT;5042;23;;;;;5049;24;;;;;5045.5;182.859375
1;61500;STARFRUIT;5043;32;;;;;5050;32;;;;;5046.5;172.640625
1;61500;ORCHIDS;1080;5;1079;3;1073;51;1087;5;1088;3;1095;51;1083.5;91253.5078125
1;61500;AMETHYSTS;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;40.0
1;61600;AMETHYSTS;9996;1;9995;21;;;10002;5;10004;1;10005;21;9999.0;40.0
1;61600;ORCHIDS;1080;7;1079;5;1072;47;1087;7;1088;5;1094;47;1083.5;90181.703125
1;61600;STARFRUIT;5044;1;5043;21;;;5050;1;5051;21;;;5047.0;160.0
1;61700;AMETHYSTS;9996;1;9995;29;;;10002;9;10004;1;10005;29;9999.0;40.0
1;61700;STARFRUIT;5044;30;;;;;5051;30;;;;;5047.5;151.96875
1;61700;ORCHIDS;1079;6;1078;2;1072;52;1086;6;1087;2;1094;52;1082.5;89110.3046875
1;61800;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;40.0
1;61800;ORCHIDS;1078;7;1077;5;1070;51;1085;7;1086;5;1092;51;1081.5;88040.3046875
1;61800;STARFRUIT;5044;28;;;;;5050;1;5051;27;;;5047.0;156.75
1;61900;STARFRUIT;5043;22;;;;;5050;22;;;;;5046.5;165.7890625
